GEO_id,GEOID,GEO_id2,GEO_displaylabel,Veteran_MOE
1400000U,6037183104,6037183104,"Census Tract 1831.04, Los Angeles County, California",51
1400000U,6037183220,6037183220,"Census Tract 1832.20, Los Angeles County, California",71
1400000U,6037183221,6037183221,"Census Tract 1832.21, Los Angeles County, California",46
1400000U,6037183222,6037183222,"Census Tract 1832.22, Los Angeles County, California",70
1400000U,6037183300,6037183300,"Census Tract 1833, Los Angeles County, California",38
1400000U,6037183401,6037183401,"Census Tract 1834.01, Los Angeles County, California",47
1400000U,6037183402,6037183402,"Census Tract 1834.02, Los Angeles County, California",17
1400000U,6037183510,6037183510,"Census Tract 1835.10, Los Angeles County, California",32
1400000U,6037183520,6037183520,"Census Tract 1835.20, Los Angeles County, California",24
1400000U,6037183610,6037183610,"Census Tract 1836.10, Los Angeles County, California",36
1400000U,6037183620,6037183620,"Census Tract 1836.20, Los Angeles County, California",36
1400000U,6037183701,6037183701,"Census Tract 1837.01, Los Angeles County, California",75
1400000U,6037183702,6037183702,"Census Tract 1837.02, Los Angeles County, California",75
1400000U,6037183810,6037183810,"Census Tract 1838.10, Los Angeles County, California",59
1400000U,6037183820,6037183820,"Census Tract 1838.20, Los Angeles County, California",91
1400000U,6037185100,6037185100,"Census Tract 1851, Los Angeles County, California",83
1400000U,6037185202,6037185202,"Census Tract 1852.02, Los Angeles County, California",75
1400000U,6037185203,6037185203,"Census Tract 1852.03, Los Angeles County, California",23
1400000U,6037185204,6037185204,"Census Tract 1852.04, Los Angeles County, California",44
1400000U,6037185310,6037185310,"Census Tract 1853.10, Los Angeles County, California",29
1400000U,6037185320,6037185320,"Census Tract 1853.20, Los Angeles County, California",14
1400000U,6037186100,6037186100,"Census Tract 1861, Los Angeles County, California",61
1400000U,6037186201,6037186201,"Census Tract 1862.01, Los Angeles County, California",72
1400000U,6037186202,6037186202,"Census Tract 1862.02, Los Angeles County, California",35
1400000U,6037186203,6037186203,"Census Tract 1862.03, Los Angeles County, California",83
1400000U,6037186301,6037186301,"Census Tract 1863.01, Los Angeles County, California",18
1400000U,6037186302,6037186302,"Census Tract 1863.02, Los Angeles County, California",47
1400000U,6037186401,6037186401,"Census Tract 1864.01, Los Angeles County, California",16
1400000U,6037186403,6037186403,"Census Tract 1864.03, Los Angeles County, California",45
1400000U,6037186404,6037186404,"Census Tract 1864.04, Los Angeles County, California",22
1400000U,6037187101,6037187101,"Census Tract 1871.01, Los Angeles County, California",27
1400000U,6037187102,6037187102,"Census Tract 1871.02, Los Angeles County, California",45
1400000U,6037187200,6037187200,"Census Tract 1872, Los Angeles County, California",17
1400000U,6037187300,6037187300,"Census Tract 1873, Los Angeles County, California",29
1400000U,6037188100,6037188100,"Census Tract 1881, Los Angeles County, California",43
1400000U,6037188201,6037188201,"Census Tract 1882.01, Los Angeles County, California",37
1400000U,6037188202,6037188202,"Census Tract 1882.02, Los Angeles County, California",26
1400000U,6037188300,6037188300,"Census Tract 1883, Los Angeles County, California",47
1400000U,6037189101,6037189101,"Census Tract 1891.01, Los Angeles County, California",71
1400000U,6037189102,6037189102,"Census Tract 1891.02, Los Angeles County, California",27
1400000U,6037189201,6037189201,"Census Tract 1892.01, Los Angeles County, California",41
1400000U,6037189202,6037189202,"Census Tract 1892.02, Los Angeles County, California",43
1400000U,6037189300,6037189300,"Census Tract 1893, Los Angeles County, California",37
1400000U,6037189400,6037189400,"Census Tract 1894, Los Angeles County, California",69
1400000U,6037189500,6037189500,"Census Tract 1895, Los Angeles County, California",73
1400000U,6037189600,6037189600,"Census Tract 1896, Los Angeles County, California",97
1400000U,6037189701,6037189701,"Census Tract 1897.01, Los Angeles County, California",80
1400000U,6037189702,6037189702,"Census Tract 1897.02, Los Angeles County, California",61
1400000U,6037189800,6037189800,"Census Tract 1898, Los Angeles County, California",44
1400000U,6037189902,6037189902,"Census Tract 1899.02, Los Angeles County, California",74
1400000U,6037189903,6037189903,"Census Tract 1899.03, Los Angeles County, California",40
1400000U,6037189904,6037189904,"Census Tract 1899.04, Los Angeles County, California",42
1400000U,6037189905,6037189905,"Census Tract 1899.05, Los Angeles County, California",17
1400000U,6037190100,6037190100,"Census Tract 1901, Los Angeles County, California",33
1400000U,6037190201,6037190201,"Census Tract 1902.01, Los Angeles County, California",96
1400000U,6037190202,6037190202,"Census Tract 1902.02, Los Angeles County, California",48
1400000U,6037190301,6037190301,"Census Tract 1903.01, Los Angeles County, California",112
1400000U,6037190401,6037190401,"Census Tract 1904.01, Los Angeles County, California",27
1400000U,6037190402,6037190402,"Census Tract 1904.02, Los Angeles County, California",103
1400000U,6037190510,6037190510,"Census Tract 1905.10, Los Angeles County, California",54
1400000U,6037190520,6037190520,"Census Tract 1905.20, Los Angeles County, California",40
1400000U,6037190700,6037190700,"Census Tract 1907, Los Angeles County, California",123
1400000U,6037190801,6037190801,"Census Tract 1908.01, Los Angeles County, California",38
1400000U,6037190802,6037190802,"Census Tract 1908.02, Los Angeles County, California",26
1400000U,6037190901,6037190901,"Census Tract 1909.01, Los Angeles County, California",56
1400000U,6037190902,6037190902,"Census Tract 1909.02, Los Angeles County, California",51
1400000U,6037191000,6037191000,"Census Tract 1910, Los Angeles County, California",59
1400000U,6037191110,6037191110,"Census Tract 1911.10, Los Angeles County, California",46
1400000U,6037191120,6037191120,"Census Tract 1911.20, Los Angeles County, California",46
1400000U,6037191201,6037191201,"Census Tract 1912.01, Los Angeles County, California",88
1400000U,6037191203,6037191203,"Census Tract 1912.03, Los Angeles County, California",22
1400000U,6037191204,6037191204,"Census Tract 1912.04, Los Angeles County, California",15
1400000U,6037191301,6037191301,"Census Tract 1913.01, Los Angeles County, California",17
1400000U,6037191302,6037191302,"Census Tract 1913.02, Los Angeles County, California",26
1400000U,6037191410,6037191410,"Census Tract 1914.10, Los Angeles County, California",55
1400000U,6037191420,6037191420,"Census Tract 1914.20, Los Angeles County, California",177
1400000U,6037191500,6037191500,"Census Tract 1915, Los Angeles County, California",56
1400000U,6037191610,6037191610,"Census Tract 1916.10, Los Angeles County, California",28
1400000U,6037191620,6037191620,"Census Tract 1916.20, Los Angeles County, California",18
1400000U,6037191710,6037191710,"Census Tract 1917.10, Los Angeles County, California",35
1400000U,6037191720,6037191720,"Census Tract 1917.20, Los Angeles County, California",15
1400000U,6037191810,6037191810,"Census Tract 1918.10, Los Angeles County, California",22
1400000U,6037191820,6037191820,"Census Tract 1918.20, Los Angeles County, California",39
1400000U,6037191901,6037191901,"Census Tract 1919.01, Los Angeles County, California",56
1400000U,6037191902,6037191902,"Census Tract 1919.02, Los Angeles County, California",39
1400000U,6037192001,6037192001,"Census Tract 1920.01, Los Angeles County, California",58
1400000U,6037192002,6037192002,"Census Tract 1920.02, Los Angeles County, California",53
1400000U,6037192300,6037192300,"Census Tract 1923, Los Angeles County, California",45
1400000U,6037192410,6037192410,"Census Tract 1924.10, Los Angeles County, California",50
1400000U,6037192420,6037192420,"Census Tract 1924.20, Los Angeles County, California",13
1400000U,6037192510,6037192510,"Census Tract 1925.10, Los Angeles County, California",18
1400000U,6037192520,6037192520,"Census Tract 1925.20, Los Angeles County, California",44
1400000U,6037192610,6037192610,"Census Tract 1926.10, Los Angeles County, California",58
1400000U,6037192620,6037192620,"Census Tract 1926.20, Los Angeles County, California",12
1400000U,6037192700,6037192700,"Census Tract 1927, Los Angeles County, California",45
1400000U,6037194101,6037194101,"Census Tract 1941.01, Los Angeles County, California",40
1400000U,6037194102,6037194102,"Census Tract 1941.02, Los Angeles County, California",57
1400000U,6037194200,6037194200,"Census Tract 1942, Los Angeles County, California",52
1400000U,6037194300,6037194300,"Census Tract 1943, Los Angeles County, California",33
1400000U,6037194401,6037194401,"Census Tract 1944.01, Los Angeles County, California",25
1400000U,6037194402,6037194402,"Census Tract 1944.02, Los Angeles County, California",39
1400000U,6037194500,6037194500,"Census Tract 1945, Los Angeles County, California",33
1400000U,6037195100,6037195100,"Census Tract 1951, Los Angeles County, California",76
1400000U,6037195201,6037195201,"Census Tract 1952.01, Los Angeles County, California",52
1400000U,6037195202,6037195202,"Census Tract 1952.02, Los Angeles County, California",45
1400000U,6037195300,6037195300,"Census Tract 1953, Los Angeles County, California",53
1400000U,6037195400,6037195400,"Census Tract 1954, Los Angeles County, California",60
1400000U,6037195500,6037195500,"Census Tract 1955, Los Angeles County, California",46
1400000U,6037195600,6037195600,"Census Tract 1956, Los Angeles County, California",40
1400000U,6037195710,6037195710,"Census Tract 1957.10, Los Angeles County, California",56
1400000U,6037195720,6037195720,"Census Tract 1957.20, Los Angeles County, California",21
1400000U,6037195802,6037195802,"Census Tract 1958.02, Los Angeles County, California",34
1400000U,6037195803,6037195803,"Census Tract 1958.03, Los Angeles County, California",26
1400000U,6037195804,6037195804,"Census Tract 1958.04, Los Angeles County, California",0
1400000U,6037195901,6037195901,"Census Tract 1959.01, Los Angeles County, California",36
1400000U,6037195902,6037195902,"Census Tract 1959.02, Los Angeles County, California",32
1400000U,6037195903,6037195903,"Census Tract 1959.03, Los Angeles County, California",15
1400000U,6037197200,6037197200,"Census Tract 1972, Los Angeles County, California",58
1400000U,6037197300,6037197300,"Census Tract 1973, Los Angeles County, California",49
1400000U,6037197410,6037197410,"Census Tract 1974.10, Los Angeles County, California",61
1400000U,6037197420,6037197420,"Census Tract 1974.20, Los Angeles County, California",25
1400000U,6037197500,6037197500,"Census Tract 1975, Los Angeles County, California",43
1400000U,6037197600,6037197600,"Census Tract 1976, Los Angeles County, California",29
1400000U,6037197700,6037197700,"Census Tract 1977, Los Angeles County, California",12
1400000U,6037199000,6037199000,"Census Tract 1990, Los Angeles County, California",41
1400000U,6037199110,6037199110,"Census Tract 1991.10, Los Angeles County, California",51
1400000U,6037199120,6037199120,"Census Tract 1991.20, Los Angeles County, California",38
1400000U,6037199201,6037199201,"Census Tract 1992.01, Los Angeles County, California",59
1400000U,6037199202,6037199202,"Census Tract 1992.02, Los Angeles County, California",38
1400000U,6037199300,6037199300,"Census Tract 1993, Los Angeles County, California",52
1400000U,6037199400,6037199400,"Census Tract 1994, Los Angeles County, California",36
1400000U,6037199700,6037199700,"Census Tract 1997, Los Angeles County, California",57
1400000U,6037199800,6037199800,"Census Tract 1998, Los Angeles County, California",20
1400000U,6037199900,6037199900,"Census Tract 1999, Los Angeles County, California",25
1400000U,6037201110,6037201110,"Census Tract 2011.10, Los Angeles County, California",39
1400000U,6037201120,6037201120,"Census Tract 2011.20, Los Angeles County, California",39
1400000U,6037201200,6037201200,"Census Tract 2012, Los Angeles County, California",28
1400000U,6037201301,6037201301,"Census Tract 2013.01, Los Angeles County, California",59
1400000U,6037201302,6037201302,"Census Tract 2013.02, Los Angeles County, California",50
1400000U,6037201401,6037201401,"Census Tract 2014.01, Los Angeles County, California",36
1400000U,6037201402,6037201402,"Census Tract 2014.02, Los Angeles County, California",49
1400000U,6037201501,6037201501,"Census Tract 2015.01, Los Angeles County, California",45
1400000U,6037201503,6037201503,"Census Tract 2015.03, Los Angeles County, California",21
